4,3.1480000000e+00,7.8700000000e+02
4,3.1417083333e+00,9.4251250000e+07
4,3.1416300500e+00,1.8849780300e+08
4,3.1416137667e+00,2.8274523900e+08
4,3.1416672000e+00,3.7700006400e+08
4,3.1416579933e+00,4.7124869900e+08
4,3.1416361278e+00,5.6549450300e+08
4,3.1416221476e+00,6.5974065100e+08
4,3.1416203542e+00,7.5398888500e+08
4,3.1416288852e+00,8.4823979900e+08

