4,3.14800e+00,0
4,3.14171e+00,0
4,3.14163e+00,0
4,3.14161e+00,0
4,3.14167e+00,0
4,3.14166e+00,0
4,3.14164e+00,0
4,3.14162e+00,0
4,3.14162e+00,0
4,3.14163e+00,0
4,-0.00000e+00,1
